Merge_Scenario,has_merge_Conflict,has_build_conflict,has_integration_conflict,has_test_conflict,has_predictor,Methods_With_Conflicts,Conflicting_EditSameMC,Conflicting_EditSameMC_DS,Conflicting_EditSameFD,Conflicting_EditSameFD_DS,NonConflicting_EditSameMC,NonConflicting_EditSameMC_DS,NonConflicting_EditSameFD,NonConflicting_EditSameFD_DS,EditDiffMC,EditDifffMC_EditSameMC,EditDiffMC_EditionAddsMethodInvocation,EditDiffMC_EditionAddsMethodInvocation_EditSameMC
rev_c044c-351da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_69cee-fe0e0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_78a82-ef921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_6a851-49d8a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_c9682-d6b8e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_942f7-8dec8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_561cf-2b018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_76f5c-3934f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_d0f1e-d649f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_9408a-91d82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_d7fbb-91d82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_98345-f8723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_4987e-7b1ec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_4fa2d-264a7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_1eb56-085f4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_16c25-d3de4,1,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0
rev_11f5f-a14ca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_d984c-a8e8c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_f3e8d-38c85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_0ef54-c78f2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_33026-c78f2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_f4f35-f6129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_d725a-3b4ba,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
rev_b9aeb-ce1f0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_2525c-198e9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_46c22-58b06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_75545-44cc7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_4f96f-8c8a9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_00573-da687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_31b90-beb54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_56339-c7e93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_3cb22-1174d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_c0811-cd0fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_593f4-725d7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_4f735-a2be6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_30e3c-f0737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_fd1fc-08fd0,1,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0
rev_942a3-47d2b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_3f897-5a205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_e7f8d-18283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_8a1ff-d5a20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_b8495-06d33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_cbaee-ccc76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_80023-1b5a7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_175a7-30ee0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_25bc6-b12d1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_1af6b-49200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_e0ff7-6f6ce,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
