Merge_Scenario,has_merge_Conflict,has_build_conflict,has_integration_conflict,has_test_conflict,has_predictor,Methods_With_Conflicts,Conflicting_EditSameMC,Conflicting_EditSameMC_DS,Conflicting_EditSameFD,Conflicting_EditSameFD_DS,NonConflicting_EditSameMC,NonConflicting_EditSameMC_DS,NonConflicting_EditSameFD,NonConflicting_EditSameFD_DS,EditDiffMC,EditDifffMC_EditSameMC,EditDiffMC_EditionAddsMethodInvocation,EditDiffMC_EditionAddsMethodInvocation_EditSameMC
rev_1741f-db00b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_8fd4f-74b96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_859f8-fc667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_1746b-e5ec4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_35c75-5825a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_50208-9c563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_c1965-62ab3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_b93e8-38bc0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_7f0a3-e7e20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_aa28d-25113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_7737c-548da,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_61d1b-77c1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_22e51-3bef5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_7c174-acb2d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_ddb04-d2ce2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_5cace-e1f9e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_670e4-34a98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_422f4-60840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_0e9f0-a1a9e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_12b3d-d7b21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_12b3d-25f6c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_21a95-f9948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_7005e-d88f2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_ecfff-4963a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_8d31c-e2e90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_bd1db-5b4f9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_d141c-8c0ca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
