Merge_Scenario,has_merge_Conflict,has_build_conflict,has_integration_conflict,has_test_conflict,has_predictor,Methods_With_Conflicts,Conflicting_EditSameMC,Conflicting_EditSameMC_DS,Conflicting_EditSameFD,Conflicting_EditSameFD_DS,NonConflicting_EditSameMC,NonConflicting_EditSameMC_DS,NonConflicting_EditSameFD,NonConflicting_EditSameFD_DS,EditDiffMC,EditDifffMC_EditSameMC,EditDiffMC_EditionAddsMethodInvocation,EditDiffMC_EditionAddsMethodInvocation_EditSameMC
rev_335e8-bdb75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_5c8c5-16b97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_56fb2-a22a7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_4b59e-3e80c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_19f6f-7e15e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_19f6f-e7dc7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
rev_257bd-20e80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_e7dc7-fef55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_44b65-78431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_b63a6-35954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_de817-638d8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_638d8-cbf9f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_31276-a5fe1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_a5fe1-76b12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_d747f-1cb85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_7686d-42f89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_05341-a20c9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_05341-72e0e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_29f98-c3e5f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_ceac0-7a280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_09c96-26a14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_07534-82f4b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_8e6e1-707f7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
rev_42f89-3bd42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_3bd42-c5ae6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_04083-d13d2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
