Merge_Scenario,has_merge_Conflict,has_build_conflict,has_integration_conflict,has_test_conflict,has_predictor,Methods_With_Conflicts,Conflicting_EditSameMC,Conflicting_EditSameMC_DS,Conflicting_EditSameFD,Conflicting_EditSameFD_DS,NonConflicting_EditSameMC,NonConflicting_EditSameMC_DS,NonConflicting_EditSameFD,NonConflicting_EditSameFD_DS,EditDiffMC,EditDifffMC_EditSameMC,EditDiffMC_EditionAddsMethodInvocation,EditDiffMC_EditionAddsMethodInvocation_EditSameMC
rev_99d13-8e44f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_042fe-dab33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_b1448-79184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_37ea6-e108d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_35e61-1e01e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_2949d-1e4f2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_e807f-c6d2b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_e4e87-fa26d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_4d309-db70f,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
rev_3d059-4eeac,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
rev_c5073-59c0e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_c87d6-74021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_8c372-03c01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_c1b7d-1c601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_5dfd2-ded39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_51548-a11a6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_addc7-b2a39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_e10f8-11759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_ecbdd-37f9c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_eb1c3-9d455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_183a2-04fa3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_96aa5-4d818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_d658c-7e161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_8f61d-e8003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_c8ee3-d8d74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_7556e-25d3d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_6f17b-3d4f2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_45846-c17bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_60b97-b9fe3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_06163-96b9d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_d05b4-08332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_46b5e-e7ba7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_0c79c-79794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_7a11d-8d805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_79dcc-1b6db,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
rev_5e98d-b64ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_4935e-382e2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_b35d7-aabc6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_eecc9-ae49d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_db4a3-29963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_eb4e7-73589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_57fa3-823ca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_23f63-c5dc7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_bfd64-58b5e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_dfea9-a849a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_7b598-dbf95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_a460f-0cb5b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
