Merge_Scenario,has_merge_Conflict,has_build_conflict,has_integration_conflict,has_test_conflict,has_predictor,Methods_With_Conflicts,Conflicting_EditSameMC,Conflicting_EditSameMC_DS,Conflicting_EditSameFD,Conflicting_EditSameFD_DS,NonConflicting_EditSameMC,NonConflicting_EditSameMC_DS,NonConflicting_EditSameFD,NonConflicting_EditSameFD_DS,EditDiffMC,EditDifffMC_EditSameMC,EditDiffMC_EditionAddsMethodInvocation,EditDiffMC_EditionAddsMethodInvocation_EditSameMC
rev_48a16-39a92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_7eb25-cb5bd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_78eaf-a2568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_9f8dd-5be97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_27eae-8439a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_b159c-b7230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_ab6f0-b9ecc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_c6074-479bf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_0dd2b-7d186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_702c1-ca6d9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_2b604-50193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_9fa0e-3a580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_70779-f1565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_ae150-9ca60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_ccd13-29278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_792a1-23682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_35086-17b61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_534ce-fd88c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_24fae-af22a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_14949-674d9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_acee8-b7f16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_48dcd-8d7b8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_7b983-2bf79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_1352c-bd828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_de8cc-63fc5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
rev_89808-59171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_ec1cd-eb166,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0
rev_dda92-f3892,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
rev_a5e17-d6a27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_d176d-b9c75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_01e67-60b23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_ea2da-af001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_9e42d-2aaf0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
