Merge,Parent1,Parent2,Date
ba9d7b8d726a333296be0c20e34ba2416cc68843,4b6bec747f,f44b4756f0,Thu Feb 04 00:00:00 GMT-03:00 2016
21c61e67b25eaccc8abfdabaf3071e799a1734fa,3ebbc7f5a0,ba9d7b8d72,Thu Feb 04 00:00:00 GMT-03:00 2016
a83a3b42dde5057e3264f632ee7521ff66ab93fd,ba9d7b8d72,21c61e67b2,Thu Feb 04 00:00:00 GMT-03:00 2016
401f3a3cfb54764426a46b8cf5e1d78bbdf942a5,a83a3b42dd,a334c82ccd,Wed Feb 10 00:00:00 GMT-03:00 2016
34a71ba648900187410e0e5262a9329c69ec0960,31566794a6,401f3a3cfb,Wed Feb 10 00:00:00 GMT-03:00 2016
c42d2dae1a241b0570ce4dd876c54578d1495074,31566794a6,401f3a3cfb,Wed Feb 10 00:00:00 GMT-03:00 2016
65ac6fee6add84b8521d9395eb3cbc2433a3b518,e5b13086f5,401f3a3cfb,Wed Feb 10 00:00:00 GMT-03:00 2016
8ecd6812e12cfedb7865643a88a24b6ddb74bbb0,2c84210881,401f3a3cfb,Wed Feb 10 00:00:00 GMT-03:00 2016
2b4147061a73f8f232b6a4d0dd790dbb4abf599f,401f3a3cfb,65ac6fee6a,Wed Feb 10 00:00:00 GMT-03:00 2016
3bccd3a3451a9e58d94247e2947711493bb4ed68,73c6f95286,2b4147061a,Wed Feb 10 00:00:00 GMT-03:00 2016
9eb2ec7626302b410c6128820fc42e411cd50548,0d15f2ff32,8ecd6812e1,Wed Feb 10 00:00:00 GMT-03:00 2016
4b89beb930ce25de7d38f0ff045d71a51f67533a,34a71ba648,c42d2dae1a,Wed Feb 10 00:00:00 GMT-03:00 2016
9589355ca1aa2cee5fcedc224c6236fe24ac76f7,8ecd6812e1,2b4147061a,Wed Feb 10 00:00:00 GMT-03:00 2016
489396aa5bc21fa7d96d8a37327c5c252540bc06,c42d2dae1a,2b4147061a,Wed Feb 10 00:00:00 GMT-03:00 2016
7871c7b699217a49ac576970a9eecaa42f0d6ae5,7f57525669,3bccd3a345,Wed Feb 10 00:00:00 GMT-03:00 2016
73da985f6ac11eb8969b52df969e2628db8ff7db,2b4147061a,7871c7b699,Thu Feb 11 00:00:00 GMT-03:00 2016
8a9eb8202ab94e411431729590b63248e9f367bb,489396aa5b,73da985f6a,Thu Feb 11 00:00:00 GMT-03:00 2016
2ca306d13b4c51f0ccf74c03bd078e8cbf02fe57,9589355ca1,73da985f6a,Thu Feb 11 00:00:00 GMT-03:00 2016
52d37f8d66e8abc090eea8487d2d7bfecf3de677,9eb2ec7626,2ca306d13b,Thu Feb 11 00:00:00 GMT-03:00 2016
b6b82c27f9d210f354f847c9a1326a7428d602f5,73da985f6a,2ca306d13b,Thu Feb 11 00:00:00 GMT-03:00 2016
3b3e2f7166f5269b8fee6f28156c163cb674a8ab,52d37f8d66,b6b82c27f9,Thu Feb 11 00:00:00 GMT-03:00 2016
14293e2f26eea3df90e9e57aa7a6b35828742562,b6b82c27f9,61dd130661,Thu Feb 11 00:00:00 GMT-03:00 2016
e5ebb95ff44885c7422e7b2ed1d4a7f943548839,58bffbe5ed,8a9eb8202a,Fri Feb 12 00:00:00 GMT-03:00 2016
451a0e774de3613321ea1b0effb1d3ab988dd54a,e5ebb95ff4,14293e2f26,Fri Feb 12 00:00:00 GMT-03:00 2016
5439a6ba05e1f48753e7f1464727429cb056ada9,5b7bc285e0,0ed64f66c3,Tue Feb 16 00:00:00 GMT-03:00 2016
c2aaf977c0335485988ebace027d6f55ac271640,14293e2f26,7e2c5237b4,Tue Feb 16 00:00:00 GMT-03:00 2016
96d1122ba1e48904c10203383a05d9fa4e33b4cb,3d7b86b7fb,c2aaf977c0,Tue Feb 16 00:00:00 GMT-03:00 2016
