Merge_Scenario,has_merge_Conflict,has_build_conflict,has_integration_conflict,has_test_conflict,has_predictor,Methods_With_Conflicts,Conflicting_EditSameMC,Conflicting_EditSameMC_DS,Conflicting_EditSameFD,Conflicting_EditSameFD_DS,NonConflicting_EditSameMC,NonConflicting_EditSameMC_DS,NonConflicting_EditSameFD,NonConflicting_EditSameFD_DS,EditDiffMC,EditDifffMC_EditSameMC,EditDiffMC_EditionAddsMethodInvocation,EditDiffMC_EditionAddsMethodInvocation_EditSameMC
rev_f55df-c3263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_38e03-fd327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_df96e-21ee4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_4709c-531b4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
rev_56be1-27acd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_c53f3-1e262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_a3f5f-a562a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_1e262-a34b8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_b6849-1d1aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_2fec7-13fc4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_6e399-d652a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_80e83-e3292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_0472c-38b3f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_00a29-0f432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_a8a9b-88db6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_e5ded-cfb08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_0ed7e-e9fcb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_92245-b3d89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_2268c-e962f,1,0,0,0,1,2,2,0,0,0,7,0,0,0,0,22,0,1
rev_c98ff-554f8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
rev_95019-956e0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
rev_612f2-96642,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,2,0
rev_3307b-345ca,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,4,0,0
rev_c44c4-597f4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_ad6d3-71d2a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_ad6d3-1d39c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_1ac57-f98ea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_489be-dc9ee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_1fa0a-d2362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_dc9ee-7d9be,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_7a7b5-958fc,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
rev_2e1f1-e1cad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_a80d4-4ddee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_4ddee-e90e4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_04e12-18e2b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_8cfd5-d3d83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_9ad81-67add,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
rev_50a14-4ba30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_10309-ecc37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_f0081-2da8d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_0b7a6-5bc50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_97db1-8e367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_955e5-96faf,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0
rev_d2659-cc1a8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_ceaa7-1415e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_2bd38-6feec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_98f3f-5bf90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_70c58-ce227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_dae22-a2b02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_43a6a-eb77f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_e6933-638f6,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
rev_faf68-32455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_638f6-144ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_b172d-c4e96,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
rev_cdd3c-a530a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_b823c-923f8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_da06c-a54bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_3c277-96633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_28736-b764a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_8385c-d0a34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rev_ad908-0ba22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
