Project,Merge_Scenario,has_merge_Conflict,has_build_conflict,has_integration_conflict,has_test_conflict,has_predictor,Methods_With_Conflicts,Conflicting_EditSameMC,Conflicting_EditSameMC_DS,Conflicting_EditSameFD,Conflicting_EditSameFD_DS,NonConflicting_EditSameMC,NonConflicting_EditSameMC_DS,NonConflicting_EditSameFD,NonConflicting_EditSameFD_DS,EditDiffMC,EditDifffMC_EditSameMC,EditDiffMC_EditionAddsMethodInvocation,EditDiffMC_EditionAddsMethodInvocation_EditSameMC
CorfuDB,rev_7a50a-3575b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_72041-3575b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_91a99-653cd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_9792c-ef2a1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_ef2a1-ed303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_a7ab8-9e185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_9e185-e37ca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_4c85a-034de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_bea55-41fc6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_a9586-73bfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_cf804-a1624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_617ab-62c90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_4e85e-fb8a8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_8bdfe-170b7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_170b7-c90c4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_aee25-ac491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_ac491-1b582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_fd2b8-46b3f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_58190-fabf7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_b3bbb-2f594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_99107-2f594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_2f594-ff394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_cd1cc-697ee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_697ee-43edd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_64a84-f719f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_bf102-f719f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_f719f-3d44e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_e4afd-fefca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_fefca-42624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_de4e8-c1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_8926c-6b1b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_83c39-ea2fb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_ea2fb-7a94d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_c449c-3b6a7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_7c74d-16fc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_3e4c0-94eb8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_94eb8-12714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_ca44c-fa749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_468ae-f7430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_7558d-507b9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_22749-9d2fc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_ce74b-f087f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_06910-cddc9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_cddc9-056b4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_53d81-5c2f5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_5c2f5-536a7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_35a8a-05b59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_f9f86-c158a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_c158a-75f4c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_fdb1b-3ca86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_b0732-3ca86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_3ca86-08284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_d3759-702f3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_967ef-80d38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_80d38-d66cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_e9213-d6a6e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_8cb94-9b119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_cd5f7-65c4c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_ebefd-4dbf0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_a35b8-8fef9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CorfuDB,rev_828e3-2846d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gaffer,rev_6c9f6-cea9a,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3,1,0,0
Gaffer,rev_73425-f34b0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Gaffer,rev_e7b04-a762d,1,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0
Gaffer,rev_4b6be-f44b4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gaffer,rev_3ebbc-ba9d7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gaffer,rev_ba9d7-21c61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gaffer,rev_a83a3-a334c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gaffer,rev_31566-401f3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hdiv,rev_5facf-be22e,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hdiv,rev_50090-b57f5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hdiv,rev_e6de3-a4a7d,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
hdiv,rev_9800a-8e4fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hdiv,rev_8e4fe-0e167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hdiv,rev_bc656-d44b5,1,0,0,0,1,5,7,0,0,0,2,1,0,0,2,2,0,0
hdiv,rev_2e215-b0718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hdiv,rev_37926-d6391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hdiv,rev_fa9e1-9878d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hdiv,rev_4acd8-4ee7a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_76441-1cb3c,1,0,0,0,1,3,3,0,0,0,1,0,0,0,0,0,0,0
HikariCP,rev_83fce-63d67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_560f6-7b4d2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_718b6-84798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_65844-fbb3e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_89653-9e74d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_923f7-a326b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_3a7a9-8589d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_af64c-0ed00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_c2488-58485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_e938a-8842a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_ea579-506b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_f1e33-6d8e3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_f7a60-6b3c7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_9db51-d0a77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_279f5-519c9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_613c5-95d3f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_21106-b5660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_55d7a-d7cba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_e2433-1f0b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_ca526-431b4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_e3a3a-4bf14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_5bed7-b81c2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_1ad78-d041c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_c6e75-a4b97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_9bb57-22f4e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_da5c0-b4510,0,0,0,0,1,0,0,0,0,0,5,3,0,0,0,1,0,1
HikariCP,rev_1bca9-d415b,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0,0
HikariCP,rev_9b599-b699c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_9c058-ec373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_01bca-41179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_afeba-624c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_1548c-6494e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_7cd73-fde04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_973b4-a9d62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_dbe76-483cf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_a9b19-03c12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_5a1e2-275ae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_9ab0b-14bf8,1,0,0,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0
HikariCP,rev_884a5-4c238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_8534a-3e1ad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_42eeb-1321d,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0
HikariCP,rev_5cb10-636a4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_2bca5-70c0e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_9dd2a-97511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_da07a-7c24f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_35a9e-c6770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_201c2-4f0f9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_9119c-a6053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_07bb4-04e48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_327b7-a7a84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_df982-db023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_29629-aa7aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_3d806-e8d5f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_28438-ec2b7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_d9a6f-2e24d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_a8b4e-956e6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_7da72-a310d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_9804b-a310d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_53854-338d5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_877e4-c457c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_f4427-4e7a1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_e3f13-c94a2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_2ccf3-6d8bf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_e682b-1cb7d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_cd457-bd0ca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_c063e-92762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_003b5-f56fb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_24e6a-d10e9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_154fd-400d9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_03ad7-16e5b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_d538f-d781d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_a0e95-04a22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_56016-43910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_120b2-ace24,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
HikariCP,rev_d8954-2f5ea,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
HikariCP,rev_ef438-ea52a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_0aa8d-6988d,1,0,0,1,1,7,8,0,1,0,1,0,0,0,0,0,0,0
HikariCP,rev_cb37a-641b9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_53fe3-eadf8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_230c0-e52cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_ab5f9-ef667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_cda1d-bd828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_086ee-fe65d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_2072e-2a256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_82536-cdfd9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_a31c2-9136e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_c1ee0-53e74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_697f7-05a41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_43260-7efb9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_bc010-e789d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_9dcb6-6cee9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_5d183-2a90f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_01a9a-7ad2e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_78842-78034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_19afc-e369f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_a25d6-891b5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_4db2d-caa4b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_7cfb6-8df62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_e2763-dbeb5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_3cf6a-cc3f8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_ca046-e125d,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
HikariCP,rev_31447-2362a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_03aad-c37a6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_5553f-1c2f1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_716dd-49be2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_4e1aa-678b2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_dcd8f-e7463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_e7463-dcd8f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_87fa3-ba4b6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_ce71a-32181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_c399b-514d0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_d61b9-02917,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
HikariCP,rev_b3d16-76b2c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_d8db5-37b96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_be790-b8017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_a9965-e00e6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_e9661-1ab30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_2efeb-7027f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_c5cd2-5c39c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_6f499-b78fd,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,2,0,0
HikariCP,rev_68a52-8adf3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_4a5ff-743dc,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
HikariCP,rev_501f2-e7da3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_62fdb-e4603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_aaea7-bf83c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_bbe69-e4b91,0,0,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0
HikariCP,rev_d75c6-6ed3b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_610ea-d5977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_66831-db989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HikariCP,rev_ed2cc-953b0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
jackson-core,rev_1d076-8514f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jackson-core,rev_ec928-475a9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jackson-core,rev_54490-fdcb4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jackson-core,rev_882b7-e774d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jackson-core,rev_dc6d1-a37f0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jackson-core,rev_9c778-1e4a2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jackson-core,rev_496f3-6b077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jackson-core,rev_2768b-d0d57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jackson-core,rev_27eb3-7577b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jackson-core,rev_7df7c-483e6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jackson-core,rev_33a43-85ad2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jackson-core,rev_7b1d4-1c9e1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jackson-core,rev_44f42-3f455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jackson-core,rev_e2207-0d9cd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jackson-core,rev_15138-d9995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jackson-core,rev_47927-2888f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jackson-core,rev_6a860-c2843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jackson-core,rev_08446-414e8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jackson-core,rev_a67dd-3dced,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jackson-core,rev_e887c-9bdda,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jackson-core,rev_53621-18ebf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jackson-core,rev_efc42-aa65e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jackson-core,rev_2a629-e01cb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jackson-core,rev_46221-eca5e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jackson-core,rev_dbaf1-22709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jackson-core,rev_f753c-29a36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jackson-core,rev_29a36-fca10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jackson-core,rev_ac6d8-61018,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,6,0,0
jackson-core,rev_2f41b-11f0b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jackson-core,rev_c2437-1a0eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jackson-core,rev_6a1e6-e0a02,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
jackson-core,rev_b5572-8db55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jackson-core,rev_698f3-a81cb,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
jackson-core,rev_00900-f7614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jackson-core,rev_cfe32-8fbde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jackson-core,rev_8394d-6a637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jackson-core,rev_b808f-8891c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jackson-core,rev_25aeb-37fc3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jackson-core,rev_7f7d1-cbdf6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jackson-core,rev_1d170-8fa79,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
jackson-core,rev_adb9e-6f496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jackson-core,rev_e711a-cfeae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jackson-core,rev_0a3d1-be438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
